FREQ,TERRITORIAL_LEVEL,REF_AREA,TERRITORIAL_TYPE,MEASURE,AGE,SEX,UNIT_MEASURE,TIME_PERIOD,value
A,CTRY,DEU,TYPO_METRO,INMOB,_T,_T,PS,2015,1126069.0
A,CTRY,NLD,TYPO_METRO,INMOB,_T,_T,PS,2015,697605.0
A,CTRY,AUS,TYPO_METRO,INMOB,_T,_T,PS,2015,355380.0
A,CTRY,AUS,TYPO_METRO,OUTMOB,_T,_T,PS,2015,355380.0
A,CTRY,NLD,TYPO_METRO,OUTMOB,_T,_T,PS,2015,697605.0
A,CTRY,FRA,TYPO_METRO,LFEXP,Y0,F,Y,2015,85.6
A,CTRY,AUS,TYPO_METRO,LFEXP,Y0,M,Y,2015,80.4
A,CTRY,DEU,TYPO_METRO,LFEXP,Y0,F,Y,2015,83.1
A,CTRY,FRA,TYPO_METRO,LFEXP,Y0,M,Y,2015,79.2
A,CTRY,DEU,TYPO_METRO,LFEXP,Y0,M,Y,2015,78.3
A,CTRY,AUS,TYPO_METRO,LAND_AREA,_Z,_Z,KM2,2015,7703354.0
A,CTRY,DEU,TYPO_METRO,LAND_AREA,_Z,_Z,KM2,2015,353296.0
A,CTRY,NLD,TYPO_METRO,LAND_AREA,_Z,_Z,KM2,2015,34188.0
A,CTRY,USA,TYPO_METRO,LAND_AREA,_Z,_Z,KM2,2015,9161923.0
A,CTRY,CHN,TYPO_METRO,LAND_AREA,_Z,_Z,KM2,2015,9544044.0
A,CTRY,IND,TYPO_METRO,LAND_AREA,_Z,_Z,KM2,2015,3166391.0
A,CTRY,USA,TYPO_METRO,LIVE_BIRTHS,Y0,_T,BR,2015,3978497.0
A,CTRY,GBR,TYPO_METRO,LIVE_BIRTHS,Y0,_T,BR,2015,776991.0
A,CTRY,CHN,TYPO_METRO,LIVE_BIRTHS,Y0,_T,BR,2015,15424030.6
A,CTRY,JPN,TYPO_METRO,LFEXP,Y0,M,Y,2015,80.75
A,CTRY,KOR,TYPO_METRO,LFEXP,Y0,M,Y,2015,79.0
A,CTRY,GBR,TYPO_METRO,LFEXP,Y0,M,Y,2015,79.3
A,CTRY,CAN,TYPO_METRO,LFEXP,Y0,M,Y,2015,79.84
A,CTRY,CHN,TYPO_METRO,LFEXP,Y0,_T,Y,2015,75.9
A,CTRY,CHN,TYPO_METRO,LFEXP,Y0,F,Y,2015,78.3
A,CTRY,CAN,TYPO_METRO,LFEXP,Y0,_T,Y,2015,81.9
A,CTRY,CAN,TYPO_METRO,LFEXP,Y0,F,Y,2015,83.89
A,CTRY,IND,TYPO_METRO,LFEXP,Y0,F,Y,2015,69.8
A,CTRY,USA,TYPO_METRO,LFEXP,Y0,_T,Y,2015,78.7
A,CTRY,GBR,TYPO_METRO,LFEXP,Y0,F,Y,2015,83.0
A,CTRY,CHN,TYPO_METRO,LFEXP,Y0,M,Y,2015,73.8
A,CTRY,NLD,TYPO_METRO,LFEXP,Y0,F,Y,2015,83.2
A,CTRY,USA,TYPO_METRO,LFEXP,Y0,F,Y,2015,81.1
A,CTRY,IND,TYPO_METRO,LFEXP,Y0,_T,Y,2015,68.6
A,CTRY,NLD,TYPO_METRO,LFEXP,Y0,_T,Y,2015,81.6
A,CTRY,IND,TYPO_METRO,LFEXP,Y0,M,Y,2015,67.5
A,CTRY,GBR,TYPO_METRO,LFEXP,Y0,_T,Y,2015,81.2
A,CTRY,NLD,TYPO_METRO,LFEXP,Y0,M,Y,2015,79.9
A,CTRY,USA,TYPO_METRO,LFEXP,Y0,M,Y,2015,76.3
A,CTRY,CAN,TYPO_METRO,OUTMOB,_T,_T,PS,2015,318826.0
A,CTRY,CAN,TYPO_METRO,INMOB,_T,_T,PS,2015,318826.0
A,CTRY,FRA,TYPO_METRO,MORT_ICDI_CRUDE_RATIO,_T,_T,10P5HB,2015,218.08
A,CTRY,ESP,TYPO_METRO,MORT_ICDI_CRUDE_RATIO,_T,_T,10P5HB,2015,265.66
A,CTRY,ESP,TYPO_METRO,MORT_ICDJ_CRUDE_RATIO,_T,_T,10P5HB,2015,111.34
A,CTRY,KOR,TYPO_METRO,MORT_ICDJ_CRUDE_RATIO,_T,_T,10P5HB,2015,54.4
A,CTRY,JPN,TYPO_METRO,MORT_ICDI_CRUDE_RATIO,_T,_T,10P5HB,2015,270.2
A,CTRY,KOR,TYPO_METRO,MORT_ICDI_CRUDE_RATIO,_T,_T,10P5HB,2015,116.7
A,CTRY,FRA,TYPO_METRO,MORT_ICDJ_CRUDE_RATIO,_T,_T,10P5HB,2015,64.37
A,CTRY,JPN,TYPO_METRO,MORT_ICDJ_CRUDE_RATIO,_T,_T,10P5HB,2015,166.1
A,CTRY,ESP,TYPO_METRO,MORT_ICDV_CRUDE_RATIO,_T,_T,10P5HB,2015,4.49
A,CTRY,KOR,TYPO_METRO,MORT_ICDV_CRUDE_RATIO,_T,_T,10P5HB,2015,10.9
A,CTRY,GBR,TYPO_METRO,MORT_ICDV_CRUDE_RATIO,_T,_T,10P5HB,2015,2.74
A,CTRY,FRA,TYPO_METRO,MORT_ICDV_CRUDE_RATIO,_T,_T,10P5HB,2015,4.93
A,CTRY,JPN,TYPO_METRO,MORT_ICDV_CRUDE_RATIO,_T,_T,10P5HB,2015,4.5
A,CTRY,DEU,TYPO_METRO,MORT_ICDV_CRUDE_RATIO,_T,_T,10P5HB,2015,4.82
A,CTRY,NLD,TYPO_METRO,MORT_ICDV_CRUDE_RATIO,_T,_T,10P5HB,2015,4.34
A,CTRY,CAN,TYPO_METRO,MORT_ICDV_CRUDE_RATIO,_T,_T,10P5HB,2015,6.4
A,CTRY,ITA,TYPO_METRO,MORT_ICDV_CRUDE_RATIO,_T,_T,10P5HB,2015,5.95
A,CTRY,ESP,TYPO_METRO,FERT_RATIO,_T,F,BR_L_W,2015,1.33
A,CTRY,DEU,TYPO_METRO,FERT_RATIO,_T,F,BR_L_W,2015,1.5
A,CTRY,ITA,TYPO_METRO,FERT_RATIO,_T,F,BR_L_W,2015,1.35
A,CTRY,AUS,TYPO_METRO,FERT_RATIO,_T,F,BR_L_W,2015,1.8
A,CTRY,KOR,TYPO_METRO,FERT_RATIO,_T,F,BR_L_W,2015,1.239
A,CTRY,GBR,TYPO_METRO,FERT_RATIO,_T,F,BR_L_W,2015,1.81
A,CTRY,CAN,TYPO_METRO,FERT_RATIO,_T,F,BR_L_W,2015,1.6
A,CTRY,FRA,TYPO_METRO,FERT_RATIO,_T,F,BR_L_W,2015,1.96
A,CTRY,NLD,TYPO_METRO,FERT_RATIO,_T,F,BR_L_W,2015,1.66
A,CTRY,JPN,TYPO_METRO,FERT_RATIO,_T,F,BR_L_W,2015,1.45
A,CTRY,ESP,TYPO_METRO,LFEXP,Y0,F,Y,2015,85.39
A,CTRY,IND,TYPO_METRO,POP,_T,M,PS,2015,649375000.0
A,CTRY,NLD,TYPO_METRO,NETMOB,_T,_T,PS,2015,0.0
A,CTRY,AUS,TYPO_METRO,NETMOB,_T,_T,PS,2015,0.0
A,CTRY,AUS,TYPO_METRO,NETMOB,_T,_T,PS,2021,0.0
A,CTRY,FRA,TYPO_METRO,LFEXP,Y0,_T,Y,2021,82.4
A,CTRY,FRA,TYPO_METRO,LFEXP,Y0,F,Y,2021,85.5
A,CTRY,FRA,TYPO_METRO,LFEXP,Y0,M,Y,2021,79.3
A,CTRY,ESP,TYPO_METRO,LFEXP,Y0,M,Y,2021,80.2
A,CTRY,AUS,TYPO_METRO,LFEXP,Y0,F,Y,2021,85.3
A,CTRY,AUS,TYPO_METRO,LFEXP,Y0,M,Y,2021,81.2
A,CTRY,ESP,TYPO_METRO,LFEXP,Y0,F,Y,2021,85.81
A,CTRY,AUS,TYPO_METRO,OUTMOB,_T,_T,PS,2021,493130.0
A,CTRY,AUS,TYPO_METRO,INMOB,_T,_T,PS,2021,493130.0
A,CTRY,USA,TYPO_METRO,LIVE_BIRTHS,Y0,_T,BR,2021,3584459.0
A,CTRY,AUS,TYPO_METRO,LFEXP,Y0,_T,Y,2021,83.3
A,CTRY,DEU,TYPO_METRO,LFEXP,Y0,F,Y,2021,83.3
A,CTRY,DEU,TYPO_METRO,LFEXP,Y0,_T,Y,2021,80.8
A,CTRY,DEU,TYPO_METRO,LFEXP,Y0,M,Y,2021,78.4
A,CTRY,GBR,TYPO_METRO,LFEXP,Y0,M,Y,2021,78.7
A,CTRY,CAN,TYPO_METRO,LFEXP,Y0,M,Y,2021,79.27
A,CTRY,CAN,TYPO_METRO,LFEXP,Y0,_T,Y,2021,81.63
A,CTRY,CAN,TYPO_METRO,LFEXP,Y0,F,Y,2021,84.02
A,CTRY,GBR,TYPO_METRO,LFEXP,Y0,F,Y,2021,82.7
A,CTRY,NLD,TYPO_METRO,LFEXP,Y0,F,Y,2021,83.0
A,CTRY,NLD,TYPO_METRO,LFEXP,Y0,_T,Y,2021,81.4
A,CTRY,GBR,TYPO_METRO,LFEXP,Y0,_T,Y,2021,80.7
A,CTRY,NLD,TYPO_METRO,LFEXP,Y0,M,Y,2021,79.7
A,CTRY,GBR,TYPO_METRO,LIVE_BIRTHS,Y0,_T,BR,2021,694586.0
A,CTRY,CHN,TYPO_METRO,LIVE_BIRTHS,Y0,_T,BR,2021,10623553.6
A,CTRY,CHN,TYPO_METRO,LAND_AREA,_Z,_Z,KM2,2021,9544044.0
A,CTRY,IND,TYPO_METRO,LAND_AREA,_Z,_Z,KM2,2021,3166391.0
A,CTRY,CAN,TYPO_METRO,OUTMOB,_T,_T,PS,2021,355565.0
A,CTRY,CAN,TYPO_METRO,INMOB,_T,_T,PS,2021,355565.0
A,CTRY,ESP,TYPO_METRO,FERT_RATIO,_T,F,BR_L_W,2021,1.18808
A,CTRY,ITA,TYPO_METRO,FERT_RATIO,_T,F,BR_L_W,2021,1.25223
A,CTRY,AUS,TYPO_METRO,FERT_RATIO,_T,F,BR_L_W,2021,1.7
A,CTRY,KOR,TYPO_METRO,FERT_RATIO,_T,F,BR_L_W,2021,0.808
A,CTRY,GBR,TYPO_METRO,FERT_RATIO,_T,F,BR_L_W,2021,1.53
A,CTRY,CAN,TYPO_METRO,FERT_RATIO,_T,F,BR_L_W,2021,1.43
A,CTRY,FRA,TYPO_METRO,FERT_RATIO,_T,F,BR_L_W,2021,1.84182
A,CTRY,NLD,TYPO_METRO,FERT_RATIO,_T,F,BR_L_W,2021,1.62419
A,CTRY,USA,TYPO_METRO,FERT_RATIO,_T,F,BR_L_W,2021,1.636
A,CTRY,JPN,TYPO_METRO,FERT_RATIO,_T,F,BR_L_W,2021,1.3
A,CTRY,JPN,TYPO_METRO,NETMOB,_T,_T,PS,2021,0.0
A,CTRY,CAN,TYPO_METRO,NETMOB,_T,_T,PS,2021,0.0
A,CTRY,ITA,TYPO_METRO,LFEXP,Y0,M,Y,2021,80.5
A,CTRY,ITA,TYPO_METRO,LFEXP,Y0,F,Y,2021,84.9
A,CTRY,ESP,TYPO_METRO,LFEXP,Y0,_T,Y,2021,83.3
A,CTRY,ITA,TYPO_METRO,LFEXP,Y0,_T,Y,2021,82.7
A,CTRY,DEU,TYPO_METRO,LIVE_BIRTHS,Y0,_T,BR,2021,795492.0
A,CTRY,NLD,TYPO_METRO,LIVE_BIRTHS,Y0,_T,BR,2021,179441.0
A,CTRY,CAN,TYPO_METRO,LIVE_BIRTHS,Y0,_T,BR,2021,367684.0
A,CTRY,ITA,TYPO_METRO,LIVE_BIRTHS,Y0,_T,BR,2021,400249.0
A,CTRY,KOR,TYPO_METRO,LIVE_BIRTHS,Y0,_T,BR,2021,260562.0
A,CTRY,FRA,TYPO_METRO,LIVE_BIRTHS,Y0,_T,BR,2021,742602.0
A,CTRY,AUS,TYPO_METRO,LIVE_BIRTHS,Y0,_T,BR,2021,309963.0
A,CTRY,JPN,TYPO_METRO,LIVE_BIRTHS,Y0,_T,BR,2021,811611.0
A,CTRY,ESP,TYPO_METRO,LIVE_BIRTHS,Y0,_T,BR,2021,336823.0
A,CTRY,GBR,TYPO_METRO,LAND_AREA,_Z,_Z,KM2,2021,242751.0
A,CTRY,JPN,TYPO_METRO,LAND_AREA,_Z,_Z,KM2,2021,373530.0
A,CTRY,KOR,TYPO_METRO,LAND_AREA,_Z,_Z,KM2,2021,99461.0
A,CTRY,FRA,TYPO_METRO,LAND_AREA,_Z,_Z,KM2,2021,633886.0
A,CTRY,CAN,TYPO_METRO,LAND_AREA,_Z,_Z,KM2,2021,8965589.0
A,CTRY,ITA,TYPO_METRO,LAND_AREA,_Z,_Z,KM2,2021,297825.0
A,CTRY,ESP,TYPO_METRO,LAND_AREA,_Z,_Z,KM2,2021,502654.0
A,CTRY,AUS,TYPO_METRO,LAND_AREA,_Z,_Z,KM2,2021,7703354.0
A,CTRY,DEU,TYPO_METRO,LAND_AREA,_Z,_Z,KM2,2021,353296.0
A,CTRY,NLD,TYPO_METRO,LAND_AREA,_Z,_Z,KM2,2021,34188.0
A,CTRY,USA,TYPO_METRO,LAND_AREA,_Z,_Z,KM2,2021,9161923.0
A,CTRY,JPN,TYPO_METRO,OUTMOB,_T,_T,PS,2021,2476640.0
A,CTRY,JPN,TYPO_METRO,INMOB,_T,_T,PS,2021,2476640.0
A,CTRY,AUS,TYPO_METRO,MORT,_T,_T,DT,2021,172126.0
A,CTRY,AUS,TYPO_METRO,MORT,_T,F,DT,2021,77233.0
A,CTRY,AUS,TYPO_METRO,MORT,_T,M,DT,2021,83658.0
A,CTRY,ITA,TYPO_METRO,MORT,_T,F,DT,2021,361136.0
A,CTRY,CAN,TYPO_METRO,MORT,_T,F,DT,2021,155864.0
A,CTRY,JPN,TYPO_METRO,MORT,_T,F,DT,2021,701521.0
A,CTRY,GBR,TYPO_METRO,MORT,_T,F,DT,2021,328505.0
A,CTRY,FRA,TYPO_METRO,MORT,_T,F,DT,2021,328101.0
A,CTRY,KOR,TYPO_METRO,MORT,_T,F,DT,2021,145713.0
A,CTRY,NLD,TYPO_METRO,MORT,_T,F,DT,2021,85203.0
A,CTRY,DEU,TYPO_METRO,MORT,_T,F,DT,2021,508128.0
A,CTRY,ESP,TYPO_METRO,MORT,_T,F,DT,2021,218872.0
A,CTRY,JPN,TYPO_METRO,MORT,_T,M,DT,2021,737439.0
A,CTRY,DEU,TYPO_METRO,MORT,_T,M,DT,2021,515559.0
A,CTRY,ITA,TYPO_METRO,MORT,_T,M,DT,2021,340210.0
A,CTRY,GBR,TYPO_METRO,MORT,_T,M,DT,2021,338124.0
A,CTRY,CAN,TYPO_METRO,MORT,_T,M,DT,2021,167357.0
A,CTRY,NLD,TYPO_METRO,MORT,_T,M,DT,2021,85769.0
A,CTRY,FRA,TYPO_METRO,MORT,_T,M,DT,2021,333678.0
A,CTRY,ESP,TYPO_METRO,MORT,_T,M,DT,2021,230277.0
A,CTRY,KOR,TYPO_METRO,MORT,_T,M,DT,2021,171967.0
A,CTRY,USA,TYPO_METRO,MORT,_T,_T,DT,2021,3438423.0
A,CTRY,DEU,TYPO_METRO,MORT,_T,_T,DT,2021,1023687.0
A,CTRY,NLD,TYPO_METRO,MORT,_T,_T,DT,2021,170972.0
A,CTRY,KOR,TYPO_METRO,MORT,_T,_T,DT,2021,317680.0
A,CTRY,GBR,TYPO_METRO,MORT,_T,_T,DT,2021,666629.0
A,CTRY,JPN,TYPO_METRO,MORT,_T,_T,DT,2021,1438960.0
A,CTRY,ITA,TYPO_METRO,MORT,_T,_T,DT,2021,701346.0
A,CTRY,ESP,TYPO_METRO,MORT,_T,_T,DT,2021,449149.0
A,CTRY,FRA,TYPO_METRO,MORT,_T,_T,DT,2021,661779.0
A,CTRY,CAN,TYPO_METRO,MORT,_T,_T,DT,2021,323221.0
A,CTRY,CAN,TYPO_METRO,POP,_T,_T,PS,2021,38239864.0
A,CTRY,CAN,TYPO_METRO,POP,_T,M,PS,2021,19042795.0
A,CTRY,CAN,TYPO_METRO,POP,_T,F,PS,2021,19197069.0
A,CTRY,USA,TYPO_METRO,POP,_T,_T,PS,2021,332048977.0
A,CTRY,CHN,TYPO_METRO,POP,_T,_T,PS,2021,1410600000.0
A,CTRY,IND,TYPO_METRO,POP,_T,M,PS,2021,694080000.0
A,CTRY,IND,TYPO_METRO,POP,_T,F,PS,2021,645660000.0
A,CTRY,IND,TYPO_METRO,POP,_T,_T,PS,2021,1339741000.0
A,CTRY,GBR,TYPO_METRO,POP,_T,_T,PS,2021,67044988.0
A,CTRY,KOR,TYPO_METRO,POP,_T,M,PS,2021,25746684.0
A,CTRY,KOR,TYPO_METRO,POP,_T,F,PS,2021,25892125.0
A,CTRY,KOR,TYPO_METRO,POP,_T,_T,PS,2021,51638809.0
A,CTRY,AUS,TYPO_METRO,POP,_T,_T,PS,2021,25685412.0
A,CTRY,AUS,TYPO_METRO,POP,_T,M,PS,2021,12749410.0
A,CTRY,AUS,TYPO_METRO,POP,_T,F,PS,2021,12936002.0
A,CTRY,FRA,TYPO_METRO,POP,_T,M,PS,2021,32782095.0
A,CTRY,FRA,TYPO_METRO,POP,_T,F,PS,2021,34946473.0
A,CTRY,FRA,TYPO_METRO,POP,_T,_T,PS,2021,67728568.0
A,CTRY,ESP,TYPO_METRO,POP,_T,_T,PS,2021,47400798.0
A,CTRY,ESP,TYPO_METRO,POP,_T,M,PS,2021,23248611.0
A,CTRY,ESP,TYPO_METRO,POP,_T,F,PS,2021,24152187.0
A,CTRY,USA,TYPO_METRO,POP,_T,M,PS,2021,164384742.0
A,CTRY,ITA,TYPO_METRO,POP,_T,M,PS,2021,28866226.0
A,CTRY,JPN,TYPO_METRO,POP,_T,M,PS,2021,61016000.0
A,CTRY,NLD,TYPO_METRO,POP,_T,M,PS,2021,8686536.0
A,CTRY,GBR,TYPO_METRO,POP,_T,M,PS,2021,32811500.0
A,CTRY,DEU,TYPO_METRO,POP,_T,M,PS,2021,41026519.0
A,CTRY,DEU,TYPO_METRO,POP,_T,F,PS,2021,42128512.0
A,CTRY,GBR,TYPO_METRO,POP,_T,F,PS,2021,34214900.0
A,CTRY,NLD,TYPO_METRO,POP,_T,F,PS,2021,8788879.0
A,CTRY,JPN,TYPO_METRO,POP,_T,F,PS,2021,64481000.0
A,CTRY,USA,TYPO_METRO,POP,_T,F,PS,2021,167509003.0
A,CTRY,ITA,TYPO_METRO,POP,_T,F,PS,2021,30369987.0
A,CTRY,JPN,TYPO_METRO,POP,_T,_T,PS,2021,125500000.0
A,CTRY,NLD,TYPO_METRO,POP,_T,_T,PS,2021,17475415.0
A,CTRY,DEU,TYPO_METRO,POP,_T,_T,PS,2021,83155031.0
A,CTRY,ITA,TYPO_METRO,POP,_T,_T,PS,2021,59236213.0
A,CTRY,DEU,_Z,LFEXP,Y0,M,Y,2012,78.1
A,CTRY,DEU,_Z,LFEXP,Y0,_T,Y,2012,80.7
A,CTRY,DEU,_Z,LFEXP,Y0,F,Y,2012,83.1
A,CTRY,ITA,_Z,LFEXP,Y0,_T,Y,2012,82.4
A,CTRY,NLD,_Z,LFEXP,Y0,M,Y,2012,79.3
A,CTRY,IND,_Z,LFEXP,Y0,_T,Y,2012,67.6
A,CTRY,AUS,_Z,LFEXP,Y0,_T,Y,2012,82.0
A,CTRY,JPN,_Z,LFEXP,Y0,_T,Y,2012,83.2
A,CTRY,NLD,_Z,LFEXP,Y0,F,Y,2012,83.0
A,CTRY,USA,_Z,LFEXP,Y0,F,Y,2012,81.2
A,CTRY,CHN,_Z,LFEXP,Y0,M,Y,2012,73.0
A,CTRY,USA,_Z,LFEXP,Y0,_T,Y,2012,78.8
A,CTRY,IND,_Z,LFEXP,Y0,F,Y,2012,68.7
A,CTRY,JPN,_Z,LFEXP,Y0,F,Y,2012,86.4
A,CTRY,KOR,_Z,LFEXP,Y0,_T,Y,2012,80.9
A,CTRY,NLD,_Z,LFEXP,Y0,_T,Y,2012,81.2
A,CTRY,AUS,_Z,LFEXP,Y0,M,Y,2012,79.9
A,CTRY,KOR,_Z,LFEXP,Y0,M,Y,2012,77.6
A,CTRY,USA,_Z,LFEXP,Y0,M,Y,2012,76.4
A,CTRY,IND,_Z,LFEXP,Y0,M,Y,2012,66.5
A,CTRY,CHN,_Z,LFEXP,Y0,_T,Y,2012,75.0
A,CTRY,GBR,_Z,LFEXP,Y0,M,Y,2012,79.1
A,CTRY,ITA,_Z,LFEXP,Y0,F,Y,2012,84.8
A,CTRY,JPN,_Z,LFEXP,Y0,M,Y,2012,79.9
A,CTRY,ITA,_Z,LFEXP,Y0,M,Y,2012,79.8
A,CTRY,AUS,_Z,LFEXP,Y0,F,Y,2012,84.3
A,CTRY,KOR,_Z,LFEXP,Y0,F,Y,2012,84.2
A,CTRY,CHN,_Z,LFEXP,Y0,F,Y,2012,77.3
A,CTRY,GBR,_Z,LIVE_BIRTHS,Y0,_T,BR,2012,812775.0
A,CTRY,ESP,_Z,LIVE_BIRTHS,Y0,_T,BR,2012,453348.0
A,CTRY,DEU,_Z,LIVE_BIRTHS,Y0,_T,BR,2012,673544.0
A,CTRY,CAN,_Z,LIVE_BIRTHS,Y0,_T,BR,2012,383101.0
A,CTRY,JPN,_Z,LIVE_BIRTHS,Y0,_T,BR,2012,1037165.0
A,CTRY,AUS,_Z,LIVE_BIRTHS,Y0,_T,BR,2012,309543.0
A,CTRY,ITA,_Z,LIVE_BIRTHS,Y0,_T,BR,2012,534186.0
A,CTRY,KOR,_Z,LIVE_BIRTHS,Y0,_T,BR,2012,484550.0
A,CTRY,USA,_Z,LIVE_BIRTHS,Y0,_T,BR,2012,3952841.0
A,CTRY,CHN,_Z,LIVE_BIRTHS,Y0,_T,BR,2012,15321918.6
A,CTRY,FRA,_Z,LIVE_BIRTHS,Y0,_T,BR,2012,821844.0
A,CTRY,NLD,_Z,LIVE_BIRTHS,Y0,_T,BR,2012,175959.0
A,CTRY,CAN,_Z,NETMOB,_T,_T,PS,2012,0.0
A,CTRY,DEU,_Z,INMOB,_T,_T,PS,2012,1096922.0
A,CTRY,CAN,_Z,INMOB,_T,_T,PS,2012,292592.0
A,CTRY,NLD,_Z,INMOB,_T,_T,PS,2012,609859.0
A,CTRY,AUS,_Z,INMOB,_T,_T,PS,2012,339390.0
A,CTRY,CAN,_Z,OUTMOB,_T,_T,PS,2012,292592.0
A,CTRY,AUS,_Z,OUTMOB,_T,_T,PS,2012,339390.0
A,CTRY,NLD,_Z,OUTMOB,_T,_T,PS,2012,609859.0
A,CTRY,DEU,_Z,OUTMOB,_T,_T,PS,2012,1096922.0
A,CTRY,JPN,_Z,LAND_AREA,_Z,_Z,KM2,2012,373530.0
A,CTRY,FRA,_Z,LAND_AREA,_Z,_Z,KM2,2012,633886.0
A,CTRY,NLD,_Z,LAND_AREA,_Z,_Z,KM2,2012,34188.0
A,CTRY,GBR,_Z,LAND_AREA,_Z,_Z,KM2,2012,242751.0
A,CTRY,IND,_Z,LAND_AREA,_Z,_Z,KM2,2012,3166391.0
A,CTRY,USA,_Z,LAND_AREA,_Z,_Z,KM2,2012,9161923.0
A,CTRY,ITA,_Z,LAND_AREA,_Z,_Z,KM2,2012,297825.0
A,CTRY,ESP,_Z,LAND_AREA,_Z,_Z,KM2,2012,502654.0
A,CTRY,CAN,_Z,LAND_AREA,_Z,_Z,KM2,2012,8965589.0
A,CTRY,DEU,_Z,LAND_AREA,_Z,_Z,KM2,2012,353296.0
A,CTRY,KOR,_Z,LAND_AREA,_Z,_Z,KM2,2012,99461.0
A,CTRY,CHN,_Z,LAND_AREA,_Z,_Z,KM2,2012,9544044.0
A,CTRY,AUS,_Z,LAND_AREA,_Z,_Z,KM2,2012,7703354.0
A,CTRY,DEU,_Z,MORT_ICDV_CRUDE_RATIO,_T,_T,10P5HB,2012,5.19
A,CTRY,FRA,_Z,MORT_ICDV_CRUDE_RATIO,_T,_T,10P5HB,2012,5.74
A,CTRY,GBR,_Z,MORT_ICDV_CRUDE_RATIO,_T,_T,10P5HB,2012,2.74
A,CTRY,NLD,_Z,MORT_ICDV_CRUDE_RATIO,_T,_T,10P5HB,2012,4.49
A,CTRY,FRA,_Z,MORT_ICDI_CRUDE_RATIO,_T,_T,10P5HB,2012,216.72
A,CTRY,JPN,_Z,MORT_ICDJ_CRUDE_RATIO,_T,_T,10P5HB,2012,160.0
A,CTRY,FRA,_Z,MORT_ICDJ_CRUDE_RATIO,_T,_T,10P5HB,2012,59.19
A,CTRY,ITA,_Z,FERT_RATIO,_T,F,BR_L_W,2012,1.43
A,CTRY,FRA,_Z,FERT_RATIO,_T,F,BR_L_W,2012,2.01
A,CTRY,CAN,_Z,FERT_RATIO,_T,F,BR_L_W,2012,1.63
A,CTRY,ESP,_Z,FERT_RATIO,_T,F,BR_L_W,2012,1.32
A,CTRY,GBR,_Z,FERT_RATIO,_T,F,BR_L_W,2012,1.92
A,CTRY,NLD,_Z,FERT_RATIO,_T,F,BR_L_W,2012,1.72
A,CTRY,KOR,_Z,FERT_RATIO,_T,F,BR_L_W,2012,1.297
A,CTRY,JPN,_Z,FERT_RATIO,_T,F,BR_L_W,2012,1.41
A,CTRY,DEU,_Z,FERT_RATIO,_T,F,BR_L_W,2012,1.41
A,CTRY,DEU,_Z,MORT,_T,F,DT,2012,453159.0
A,CTRY,JPN,_Z,MORT,_T,F,DT,2012,600599.0
A,CTRY,NLD,_Z,MORT,_T,F,DT,2012,72906.0
A,CTRY,USA,_Z,MORT,_T,F,DT,2012,1269258.0
A,CTRY,CAN,_Z,MORT,_T,F,DT,2012,122361.0
A,CTRY,ITA,_Z,MORT,_T,F,DT,2012,317628.0
A,CTRY,KOR,_Z,MORT,_T,F,DT,2012,119849.0
A,CTRY,FRA,_Z,MORT,_T,F,DT,2012,277113.0
A,CTRY,ESP,_Z,MORT,_T,F,DT,2012,196472.0
A,CTRY,GBR,_Z,MORT,_T,F,DT,2012,295233.0
A,CTRY,ITA,_Z,MORT,_T,M,DT,2012,295255.0
A,CTRY,CAN,_Z,MORT,_T,M,DT,2012,124235.0
A,CTRY,FRA,_Z,MORT,_T,M,DT,2012,280173.0
A,CTRY,DEU,_Z,MORT,_T,M,DT,2012,416423.0
A,CTRY,KOR,_Z,MORT,_T,M,DT,2012,147372.0
A,CTRY,JPN,_Z,MORT,_T,M,DT,2012,654227.0
A,CTRY,ESP,_Z,MORT,_T,M,DT,2012,204650.0
A,CTRY,GBR,_Z,MORT,_T,M,DT,2012,272741.0
A,CTRY,NLD,_Z,MORT,_T,M,DT,2012,67907.0
A,CTRY,USA,_Z,MORT,_T,M,DT,2012,1273526.0
A,CTRY,USA,_Z,MORT,_T,_T,DT,2012,2542732.0
A,CTRY,GBR,_Z,MORT,_T,_T,DT,2012,567974.0
A,CTRY,JPN,_Z,MORT,_T,_T,DT,2012,1254826.0
A,CTRY,NLD,_Z,MORT,_T,_T,DT,2012,140813.0
A,CTRY,KOR,_Z,MORT,_T,_T,DT,2012,267221.0
A,CTRY,ESP,_Z,MORT,_T,_T,DT,2012,401122.0
A,CTRY,CAN,_Z,MORT,_T,_T,DT,2012,246596.0
A,CTRY,DEU,_Z,MORT,_T,_T,DT,2012,869582.0
A,CTRY,FRA,_Z,MORT,_T,_T,DT,2012,569986.0
A,CTRY,ITA,_Z,MORT,_T,_T,DT,2012,612883.0
A,CTRY,JPN,_Z,POP,_T,F,PS,2012,65480000.0
A,CTRY,AUS,_Z,POP,_T,F,PS,2012,11420486.0
A,CTRY,USA,_Z,POP,_T,F,PS,2012,158368184.0
A,CTRY,GBR,_Z,POP,_T,F,PS,2012,32389800.0
A,CTRY,KOR,_Z,POP,_T,F,PS,2012,25012473.0
A,CTRY,FRA,_Z,POP,_T,F,PS,2012,33671600.0
A,CTRY,NLD,_Z,POP,_T,F,PS,2012,8447477.0
A,CTRY,DEU,_Z,POP,_T,F,PS,2012,41097953.0
